index,x-pt,y-pt,z-pt,potential,inside_csf,inside_encap,frequency
1.0,9.134177816064266,16.209560855091482,16.953287197721554,1.6860018807182695,0.0,0.0,4160.0
1.0,8.923058289719943,16.052370989603038,17.111257490039257,1.609619759189448,0.0,0.0,4160.0
1.0,8.763348195874547,15.885017929937666,17.302269634534138,1.5347583798996316,0.0,0.0,4160.0
1.0,8.60383310214404,15.717869202165643,17.493048560268544,1.4575439979633025,0.0,0.0,4160.0
1.0,8.479743500912742,15.542376874287426,17.7023431223626,1.3838834212281141,0.0,0.0,4160.0
1.0,8.353379577433984,15.363668111658903,17.91547364874471,1.309411284102963,0.0,0.0,4160.0
1.0,8.293317821805854,15.155012357592057,18.12248901485472,1.2371054670158526,0.0,0.0,4160.0
1.0,8.231859281163116,14.941504144128306,18.3343186918045,1.163487245258365,0.0,0.0,4160.0
2.0,15.91188210332761,17.582441789968353,15.958242556619345,1.355527110370234,0.0,0.0,4160.0
2.0,15.622342500536563,17.660780744706635,15.95278118443681,1.4260542629986457,0.0,0.0,4160.0
2.0,15.32606941861084,17.740941535601618,15.947192803598869,1.510433967377046,0.0,0.0,4160.0
2.0,15.03043028301608,17.79174740154114,15.943159753770534,1.591004792110733,0.0,0.0,4160.0
2.0,14.72857163474386,17.84362209663505,15.939041858596925,1.6760287654282109,0.0,0.0,4160.0
2.0,14.431826517801198,17.887540639582603,15.935368011015752,1.7600498425285376,0.0,0.0,4160.0
2.0,14.12818035162731,17.932480543994057,15.931608725118739,1.8484889281224623,0.0,0.0,4160.0
2.0,13.828319670777992,17.933871382206064,15.922573369583354,1.9192460121205446,0.0,0.0,4160.0
2.0,13.523634119990732,17.935284599522454,15.913392631815201,1.991585295062114,0.0,0.0,4160.0
2.0,13.224125823886151,17.921974105539324,15.90254775678337,2.0528835616580436,0.0,0.0,4160.0
2.0,12.917652218569836,17.908354065184493,15.89145067535545,2.1126010314479835,0.0,0.0,4160.0
2.0,12.621293841203943,17.861911546271454,15.887603000464408,2.1526936675284576,0.0,0.0,4160.0
2.0,12.318124236091403,17.814401635316873,15.883666894160658,2.184549106157258,0.0,0.0,4160.0
2.0,12.022536758533635,17.76324217636812,15.886946051233238,2.2077914687658087,0.0,0.0,4160.0
2.0,11.72092987965253,17.71104089617091,15.890291985703104,2.2249227107763008,0.0,0.0,4160.0
2.0,11.430030862546557,17.644424994621044,15.920952766963168,2.2351525084957093,0.0,0.0,4160.0
2.0,11.132366752019518,17.576259886058388,15.952326589647884,2.236109608594738,0.0,0.0,4160.0
2.0,10.846066754192927,17.49989393574467,15.99923664056639,2.2225739471115413,0.0,0.0,4160.0
2.0,10.55431319165789,17.422073334174506,16.047040254181727,2.198743550580463,0.0,0.0,4160.0
2.0,10.273721871135242,17.33642463789114,16.109752387555712,2.1650846446879326,0.0,0.0,4160.0
2.0,9.986605171065555,17.24878411146165,16.173922942636068,2.1219042921520033,0.0,0.0,4160.0
2.0,9.721215839865136,17.142218617939854,16.264544675545178,2.0690239572630262,0.0,0.0,4160.0
2.0,9.450886378011562,17.03366944459666,16.356853300683756,2.007050204048182,0.0,0.0,4160.0
2.0,9.196165389154022,16.916040322304706,16.46306350463922,1.9378207746840703,0.0,0.0,4160.0
2.0,8.937859035946163,16.796755493258797,16.57076868661204,1.8614295009974589,0.0,0.0,4160.0
2.0,8.728508357432602,16.647511122149126,16.725359795987682,1.7819141716513371,0.0,0.0,4160.0
2.0,8.514289058488494,16.494795951711325,16.883546047441826,1.6960579468161525,0.0,0.0,4160.0
2.0,8.351777462590496,16.331564647958086,17.075758228829226,1.6178906088775868,0.0,0.0,4160.0
2.0,8.189329499482625,16.168397258802674,17.267895147911002,1.5369283822170594,0.0,0.0,4160.0
2.0,8.062305458074746,15.996007830855275,17.478006494668804,1.4579367239316672,0.0,0.0,4160.0
2.0,7.933134225907872,15.820704364096523,17.69166952453414,1.3756736309212465,0.0,0.0,4160.0
2.0,7.868695071215427,15.614687168941717,17.900007016702666,1.2965293476128439,0.0,0.0,4160.0
2.0,7.8027573315301355,15.403878876225173,18.1131895668286,1.2203103441386427,0.0,0.0,4160.0
3.0,16.10143539516914,17.110031309594728,15.920728525952104,1.2231930458369313,0.0,0.0,4160.0
3.0,15.812123497011822,17.18922020856434,15.915461281455197,1.2845560619836955,0.0,0.0,4160.0
3.0,15.516083415176427,17.27025070983557,15.910071542900223,1.3544531737233416,0.0,0.0,4160.0
3.0,15.220595073310042,17.32191238361513,15.905863065343055,1.418438419082696,0.0,0.0,4160.0
3.0,14.918912135208716,17.374657088988638,15.901566361566655,1.4892818735235498,0.0,0.0,4160.0
3.0,14.62226341138555,17.419200077754468,15.89763484711367,1.5599042378482093,0.0,0.0,4160.0
3.0,14.318715880031611,17.464778949979966,15.893611902092012,1.6348926319089423,0.0,0.0,4160.0
3.0,14.018865203253007,17.467068008579595,15.884428664855571,1.695992268025028,0.0,0.0,4160.0
3.0,13.71425921652642,17.4693933691921,15.875099791331582,1.7572611305817163,0.0,0.0,4160.0
3.0,13.414743854031839,17.456402215588994,15.864064504393781,1.808197744933392,0.0,0.0,4160.0
3.0,13.10826301799087,17.44310894213465,15.852772582876032,1.8579579282345609,0.0,0.0,4160.0
3.0,12.811857329731286,17.39701913347855,15.848368322960228,1.8911900756917517,0.0,0.0,4160.0
